id	frequency	board	fill
091b77dac4118fb4bb834a9ef8452e04	214	Kw,Rw,Kw,Qb,Nw,Rb,Pw,Kw,Bb,,,,,,,Bw,Kw,,,,,,,Rb,Pw,,,,,,,Pw,Rb,,,,,,,Kw,Bw,,,,,,,Nb,Qb,,,,,,,Rw,Pb,Nb,Rw,Kw,Qb,Nw,Rb,Nw	lightGray	
0924eed5592ab50c0d7f6df50fd7d648	1357	Kb,Kw,Qb,Nb,Rw,Kb,Qw,Bb,Bb,,,,,,,Pw,Nw,,,,,,,Qw,Pw,,,Bb,Bb,,,Bb,Kw,,,Bb,Bb,,,Rw,Bw,,,,,,,Pb,Nb,,,,,,,Qb,Bb,Rw,Pb,Qb,Bw,Rb,Pw,Bw	darkGray	
092ac9dc11ec81c6d98eaa3db3245893	3910	Bb,Pw,Kw,Bw,Nb,Pb,Kb,Rw,Kb,,,,,,,Rw,Qw,,,,,,,Rw,Nb,,,Nw,Nw,,,Rw,Rw,,,Nw,Nw,,,Rw,Kw,,,,,,,Rw,Qb,,,,,,,Rw,Nb,Rb,Pw,Qw,Bb,Rw,Pb,Rw	lightGray	
09393deef70bcd30646bb187f51355f5	2073	Bb,Bb,Nw,Pb,Qb,Bw,Rb,Rb,Pb,,,,,,,Bb,Qb,,,,,,,Rw,Bw,,,Nb,Nb,,,Pb,Rb,,,Nb,Nb,,,Qb,Pw,,,,,,,Bw,Qw,,,,,,,Rb,Nw,Rw,Nb,Qb,Kw,Rb,Nw,Bw	lightGray	
094df2cbc1e30e6f82b04746a9fc56c8	669	Qw,Rw,Nb,Qb,Kw,Rb,Bw,Pb,Kw,,,,,,,Kb,Pw,,,,,,,Rb,Nw,,,,,,,Nb,Bb,,,,,,,Qw,Kb,,,,,,,Kw,Pb,,,,,,,Rw,Rw,Rw,Bb,Qw,Pw,Nb,Bw,Kw	darkRed	
0951af20a1c5e71322705754dd4cd420	2562	Nb,Qb,Pb,Rw,Bb,Qw,Kb,Rb,Kw,,,,,,,Kw,Bb,,,,,,,Pw,Nb,,,,,,,Nb,Pw,,,,,,,Bw,Kb,,,,,,,Kb,Bw,,,,,,,Pb,Kb,Nb,Rw,Kb,Kw,Nw,Rb,Bb	lightRed	
0964e5d7ee03c28ee6c81d0a3ec7596a	263	Pw,Pb,Rw,Bw,Qb,Pw,Rb,Qw,Bb,,,,,,,Kw,Rw,,,,,,,Rw,Pb,,,Pb,Pb,,,Nw,Kb,,,Pb,Pb,,,Qb,Bw,,,,,,,Kb,Rb,,,,,,,Rb,Bb,Qw,Bb,Rw,Pb,Qb,Bw,Bw	lightRed	
0979fb3aa07695e9f395989d8e40c7ce	129	Pw,Nw,Bb,Kw,Pw,Nb,Bw,Pb,Nb,,,,,,,Rw,Rw,,,,,,,Kw,Pb,,,Bw,Bw,,,Qw,Qb,,,Bw,Bw,,,Nb,Nw,,,,,,,Rb,Rb,,,,,,,Pw,Bw,Rb,Pw,Qw,Bb,Rw,Pb,Kw	darkRed	
0992014ea70ece1f3d79cfb652268b02	3175	Bw,Qb,Pb,Rb,Bw,Qw,Pw,Rw,Nw,,,,,,,Rw,Kb,,,,,,,Rw,Kb,,,,,,,Rw,Rb,,,,,,,Rw,Nb,,,,,,,Rw,Qw,,,,,,,Rw,Qb,Pw,Nb,Bw,Kb,Pb,Nw,Rw	darkRed	
09fde2ef96fadcde6562f8f387baaf38	2535	Kw,Rb,Bw,Qb,Pb,Rw,Bb,Rb,Bb,,,,,,,Qw,Nw,,,,,,,Bb,Pw,,,Nb,Nb,,,Rw,Kw,,,Nb,Nb,,,Pb,Bw,,,,,,,Qb,Nb,,,,,,,Bw,Qw,Qw,Pw,Rw,Bb,Qb,Pb,Qw	lightGray	
0a38c964490dbcac58c970503fbe88fc	623	Kw,Bb,Qw,Pw,Rb,Bw,Kb,Kb,Rb,,,,,,,Nb,Pw,,,,,,,Rw,Qb,,,,,,,Pb,Bw,,,,,,,Qb,Nw,,,,,,,Nw,Pb,,,,,,,Rb,Kb,Qb,Bw,Rb,Pw,Qw,Bb,Pw	darkRed	
0a4f8b47dcaa099bdbac8f427d1990a6	2008	Pw,Kb,Rb,Nb,Qw,Kw,Rw,Qb,Pb,,,,,,,Bw,Rw,,,,,,,Qb,Bw,,,,,,,Pb,Qb,,,,,,,Rw,Pw,,,,,,,Bb,Rb,,,,,,,Qw,Qb,Kw,Bb,Nb,Pw,Kb,Bw,Bb	lightRed	
0a514c5522a43534a9e2462af467b7d1	728	Qw,Pw,Kw,Bw,Nb,Rb,Kb,Pw,Rb,,,,,,,Pb,Nw,,,,,,,Qb,Qb,,,,,,,Bb,Kw,,,,,,,Rw,Rw,,,,,,,Pw,Nb,,,,,,,Qw,Kb,Bb,Kw,Pb,Nw,Bw,Qb,Rb	darkGray	
0a52b1ae95da92d998aafa78c1ba45d7	3792	Nw,Kb,Rb,Nb,Qw,Kw,Rw,Kb,Nw,,,,,,,Rw,Rb,,,,,,,Nb,Kw,,,,,,,Qb,Qb,,,,,,,Kw,Nb,,,,,,,Rb,Pw,,,,,,,Nw,Bw,Rw,Nb,Qw,Kb,Rb,Nw,Bw	darkGray	
0a5e922a23419743018a964ccf26ca05	3813	Rb,Pb,Qb,Bw,Rb,Pw,Qw,Qw,Pw,,,,,,,Bb,Qw,,,,,,,Qw,Nw,,,,,,,Pw,Rb,,,,,,,Rb,Kw,,,,,,,Bw,Qb,,,,,,,Kb,Bb,Qb,Pb,Rw,Nb,Qw,Kb,Pb	lightGray	
0a62e1903280afc29f11d96a8120fdaf	1135	Kb,Nw,Qb,Kw,Rw,Nb,Qw,Pw,Pw,,,,,,,Bb,Qw,,,,,,,Nw,Bb,,,Nw,Nw,,,Pw,Rw,,,Nw,Nw,,,Kw,Pb,,,,,,,Bw,Kb,,,,,,,Nb,Bb,Kb,Qw,Nb,Rw,Kw,Qb,Nb	darkRed	
0a7f8e05d0c28beb9c5c18195d5d4ec3	214	Kw,Rw,Kw,Qb,Nw,Rb,Pw,Qw,Bb,,,,,,,Bw,Qw,,,,,,,Rb,Pw,,,,,,,Pw,Rb,,,,,,,Qw,Bw,,,,,,,Nb,Qb,,,,,,,Rw,Pb,Nb,Rw,Kw,Qb,Nw,Rb,Nw	lightGray	
0ae7081f196170c1f45caa1477634fcc	3379	Bb,Qw,Nb,Rw,Kw,Qb,Nw,Qw,Bw,,,,,,,Pw,Qb,,,,,,,Kw,Pb,,,,,,,Bb,Rw,,,,,,,Nw,Bb,,,,,,,Pb,Qw,,,,,,,Kb,Nw,Qw,Nb,Rw,Pb,Qb,Nw,Bb	darkGray	
0af2d5ac1338632394e74cfac20cc9bd	669	Qw,Rw,Nb,Qb,Kw,Rb,Bw,Pb,Kw,,,,,,,Kb,Pw,,,,,,,Rb,Nw,,,,,,,Nb,Bb,,,,,,,Qw,Kb,,,,,,,Kw,Pb,,,,,,,Rw,Rw,Rw,Bb,Qw,Pw,Nb,Bw,Kw	darkRed	
0af33540deffe718c3ac97c2cd3a2c98	4010	Rw,Bb,Kw,Pw,Nb,Bw,Kb,Pb,Rb,,,,,,,Rb,Bw,,,,,,,Nw,Qw,,,,,,,Qw,Pw,,,,,,,Kb,Rw,,,,,,,Rw,Bb,,,,,,,Bb,Rb,Bb,Rw,Pb,Qb,Bw,Rb,Kb	darkRed	
0b0ed1b1e2cdd76b8dab45a25376215f	3277	Rw,Pb,Qb,Bb,Rw,Pw,Qw,Nb,Rw,,,,,,,Pw,Rw,,,,,,,Kw,Rw,,,Kb,Kb,,,Bw,Rw,,,Kb,Kb,,,Nb,Rw,,,,,,,Pb,Rw,,,,,,,Kb,Rw,Pw,Qw,Bb,Rw,Pb,Qb,Pw	darkRed	
0b2c6e9498c92a9e91cf8f0e3b20959d	2619	Rw,Rw,Rw,Rw,Rw,Rw,Rw,Rw,Bb,,,,,,,Qb,Kw,,,,,,,Bw,Pb,,,,,,,Rb,Nw,,,,,,,Pw,Bw,,,,,,,Qw,Kb,,,,,,,Bb,Nb,Qw,Kb,Rb,Nw,Qb,Kw,Bw	darkRed	
0b747c13b941aa2a1346120cefc84959	2574	Rb,Bb,Nw,Pb,Kb,Bw,Nb,Qw,Kb,,,,,,,Bb,Bw,,,,,,,Kw,Nw,,,Kb,Kb,,,Pw,Pb,,,Kb,Kb,,,Nb,Kw,,,,,,,Bw,Bb,,,,,,,Kb,Bw,Kw,Rw,Nw,Qb,Kb,Rb,Nw	darkGray	
0b79cd4c4135c68dba161237b6a2c26c	1855	Pw,Qw,Bb,Rb,Pw,Qb,Bw,Nb,Rb,,,,,,,Kw,Kb,,,,,,,Pw,Qw,,,,,,,Nb,Nb,,,,,,,Bw,Pw,,,,,,,Kb,Kw,,,,,,,Pb,Pw,Kb,Pb,Nb,Bw,Kw,Pw,Bw	lightGray	
0b8d0eb4f2f7d756b212556f5a8d985a	494	Pw,Nw,Pb,Kb,Bw,Nb,Pw,Nw,Rb,,,,,,,Pw,Nw,,,,,,,Nb,Qb,,,,,,,Bw,Kw,,,,,,,Kb,Rw,,,,,,,Pb,Nb,,,,,,,Nw,Bb,Rw,Bb,Qw,Pw,Rb,Bw,Rb	lightGray	
0bacf2c0642858ce1fbf2c8c91d0308d	1896	Qb,Bb,Kw,Rb,Nw,Bw,Kb,Rw,Rb,,,,,,,Bw,Pw,,,,,,,Kb,Qw,,,,,,,Pw,Bb,,,,,,,Nb,Rw,,,,,,,Qb,Pb,,,,,,,Kw,Bb,Kw,Pw,Nb,Bw,Kb,Pb,Bb	darkRed	
0baf4480c6a6d9a96a424ec1ed7d6058	4069	Pw,Bw,Nb,Pb,Kb,Bb,Nw,Bb,Pb,,,,,,,Pw,Rw,,,,,,,Kw,Bw,,,Rb,Rb,,,Bw,Kb,,,Rb,Rb,,,Nb,Pw,,,,,,,Pb,Rb,,,,,,,Kb,Pw,Qw,Kb,Rw,Nb,Qb,Kw,Bb	lightGray	
0bc10527a955e30a54992f25b3de0fa4	1304	Rw,Kb,Qw,Nb,Rw,Kw,Qb,Bw,Qb,,,,,,,Bw,Pb,,,,,,,Nb,Rb,,,Rw,Rw,,,Pw,Bw,,,Rw,Rw,,,Kw,Qw,,,,,,,Bb,Pw,,,,,,,Nw,Pw,Rw,Pb,Qb,Bw,Rb,Pw,Pw	lightGray	
0c52809c155baf99d3e500ac98b25d4d	2978	Bw,Nw,Pb,Kw,Bb,Nb,Pw,Kb,Nb,,,,,,,Bb,Bw,,,,,,,Rw,Kw,,,,,,,Pb,Pw,,,,,,,Qb,Nw,,,,,,,Bw,Bb,,,,,,,Rb,Qw,Qw,Bb,Rw,Pb,Qb,Nw,Pw	darkRed	
0c7c28ab284def686dc5802fcb2b71a6	3727	Kb,Qw,Nb,Rw,Kw,Qb,Nw,Bw,Rb,,,,,,,Bw,Nw,,,,,,,Qb,Qw,,,,,,,Pw,Kb,,,,,,,Rb,Rw,,,,,,,Bb,Nb,,,,,,,Qw,Rw,Nw,Pb,Kw,Bb,Nb,Pw,Qb	lightGray	
0c8c5a83e3c66aacf997ba0d1708cbfb	711	Bb,Bb,Nw,Pb,Kb,Bw,Rb,Nb,Bw,,,,,,,Bw,Rb,,,,,,,Kb,Pb,,,,,,,Pw,Qb,,,,,,,Nb,Bb,,,,,,,Bb,Rw,,,,,,,Kw,Kw,Rw,Pb,Qb,Bw,Rb,Pw,Qb	lightRed	
0ca9ce0bf7b101baaf1fe4cfb2271551	1114	Nb,Nw,Qb,Kw,Rw,Nb,Bw,Kb,Bw,,,,,,,Nb,Qb,,,,,,,Rw,Pb,,,,,,,Kw,Rw,,,,,,,Qb,Bb,,,,,,,Nw,Qw,,,,,,,Rb,Nb,Qb,Pb,Rw,Nb,Qw,Pw,Pw	lightGray	
0cd583fcb4d5440e4abcee8a62c5991f	2286	Qb,Pw,Kw,Bw,Nb,Pb,Kb,Pb,Pb,,,,,,,Qb,Kb,,,,,,,Bw,Bb,,,,,,,Rb,Nw,,,,,,,Pw,Rw,,,,,,,Qw,Kw,,,,,,,Bb,Rb,Kw,Bb,Nw,Pb,Kb,Bw,Rb	lightGray	
0cea64ddd298163cc825383c3a4f4521	1125	Rw,Rw,Rw,Rw,Rw,Rw,Rw,Rw,Pb,,,,,,,Pb,Rw,,,,,,,Nw,Bw,,,,,,,Bb,Qb,,,,,,,Kw,Pw,,,,,,,Pw,Rb,,,,,,,Nb,Pb,Kb,Qw,Nw,Rb,Kw,Qb,Bw	darkGray	
0d066994aab7d85506fdeab103794980	3267	Nw,Pb,Kb,Bw,Nb,Pw,Kw,Nb,Nw,,,,,,,Nw,Pb,,,,,,,Bb,Kw,,,Pb,Pb,,,Kb,Bb,,,Pb,Pb,,,Pb,Nb,,,,,,,Nb,Pw,,,,,,,Bw,Kb,Nw,Bb,Kb,Pb,Nb,Bw,Bw	lightGray	
0d101c98656cab50a5945701987d0778	2029	Pb,Bw,Qb,Pw,Rb,Bb,Qw,Rb,Rb,,,,,,,Bw,Bw,,,,,,,Qb,Qw,,,,,,,Pb,Pw,,,,,,,Rw,Rw,,,,,,,Bb,Bb,,,,,,,Qw,Nb,Bw,Qb,Pb,Rw,Bb,Qw,Bb	lightRed	
0d42c808df8946a021aa975947fbd788	978	Rb,Qb,Nw,Rb,Kb,Qw,Nb,Rw,Qb,,,,,,,Qw,Pb,,,,,,,Pw,Rw,,,,,,,Rw,Bb,,,,,,,Bb,Qw,,,,,,,Qb,Pw,,,,,,,Kw,Bw,Kb,Bw,Nb,Pw,Kw,Bb,Bw	lightRed	
0d68455489abeb35ae8f7af58c7ab51e	2581	Rw,Rw,Rw,Rw,Rw,Rw,Rw,Rw,Bw,,,,,,,Kw,Nb,,,,,,,Qb,Pw,,,Pb,Pb,,,Nb,Kw,,,Pb,Pb,,,Rw,Bb,,,,,,,Kb,Nw,,,,,,,Qw,Qb,Kb,Rb,Nw,Qb,Kw,Rw,Bb	darkRed	
0d696b939af1e2151511fb997fa2b126	3615	Bb,Rw,Nb,Qb,Kw,Pb,Nw,Kb,Kb,,,,,,,Bb,Pb,,,,,,,Kw,Nw,,,,,,,Pb,Bb,,,,,,,Nw,Kw,,,,,,,Bw,Pw,,,,,,,Kb,Nw,Nb,Bw,Kw,Pw,Rw,Bb,Kw	lightRed	
0d8228b4104d13168567fc7e95e46c41	594	Rb,Kw,Bb,Nb,Pw,Qb,Bw,Qb,Rb,,,,,,,Nb,Bw,,,,,,,Bw,Qb,,,Nb,Nb,,,Kb,Pb,,,Nb,Nb,,,Pb,Rw,,,,,,,Nw,Bb,,,,,,,Bb,Nw,Qb,Bw,Rw,Pb,Qw,Bb,Nb	darkRed	
0da74ca0ac56ecbd4c4e9f51083fe138	2966	Pb,Rw,Bb,Qw,Pw,Nb,Bw,Rw,Bw,,,,,,,Qw,Qb,,,,,,,Nb,Pb,,,,,,,Rw,Rw,,,,,,,Kw,Bb,,,,,,,Qb,Qw,,,,,,,Nw,Kb,Nw,Qb,Kb,Rb,Nb,Bw,Qb	darkRed	
0daba666ecab953d607609be7a9b3449	3809	Bb,Kb,Bw,Nw,Pb,Kw,Bb,Pb,Bw,,,,,,,Pb,Kb,,,,,,,Qb,Pb,,,Nb,Nb,,,Bw,Nw,,,Nb,Nb,,,Rb,Bb,,,,,,,Qb,Kw,,,,,,,Qw,Bw,Qb,Nw,Rw,Qw,Qw,Nb,Qw	darkRed	
0db35de764f9f6753086ca78c58ee898	445	Rw,Qw,Nb,Rb,Kb,Qb,Nw,Rw,Nb,,,,,,,Pw,Pw,,,,,,,Qw,Kb,,,,,,,Bw,Bw,,,,,,,Rb,Nw,,,,,,,Pb,Pb,,,,,,,Qb,Rb,Bw,Kb,Pb,Nw,Bb,Kw,Qb	lightRed	
0dbd8321387094e593bbff64f275ffa3	3652	Pw,Kb,Bw,Nb,Pw,Kw,Bb,Rb,Nb,,,,,,,Kb,Pw,,,,,,,Pb,Kb,,,Kw,Kw,,,Nb,Bw,,,Kw,Kw,,,Bw,Rw,,,,,,,Kw,Pb,,,,,,,Pw,Kw,Rw,Pb,Qb,Bw,Rb,Pw,Kw	darkRed	
0de588d5f5420fa2ac307cf99e715a79	2008	Pw,Kb,Rb,Nb,Qw,Kw,Rw,Qb,Pb,,,,,,,Bw,Rw,,,,,,,Qb,Bw,,,,,,,Pb,Qb,,,,,,,Rw,Pw,,,,,,,Bb,Rb,,,,,,,Qw,Qb,Kw,Bb,Nb,Pw,Kb,Bw,Bb	lightRed	
0df927c33c9e3adf4bceb917e7187a3f	303	Kw,Qw,Kb,Rw,Nb,Bb,Kw,Qw,Kw,,,,,,,Kw,Rw,,,,,,,Bb,Nb,,,,,,,Nb,Qw,,,,,,,Pw,Kb,,,,,,,Kb,Rb,,,,,,,Bw,Qw,Qb,Bw,Rb,Pw,Kw,Bb,Bw	lightGray	
0dfd5debeb1fa6e3aaa2f6925a9342f5	3255	Kw,Bb,Kw,Pw,Nb,Bw,Kb,Kb,Pb,,,,,,,Rb,Nw,,,,,,,Pw,Qw,,,,,,,Qb,Kb,,,,,,,Bw,Pw,,,,,,,Rw,Nb,,,,,,,Pb,Rb,Pb,Kb,Bb,Nw,Pw,Kw,Qw	lightGray	
0e03b02261f8995eddd2dd257ef16275	2728	Bw,Qb,Bw,Rw,Pb,Qw,Bb,Bb,Nb,,,,,,,Kb,Bw,,,,,,,Qw,Kw,,,,,,,Nw,Pw,,,,,,,Rb,Nw,,,,,,,Pb,Bb,,,,,,,Qb,Pw,Pb,Kb,Bw,Nb,Pw,Kw,Qw	darkRed	
0e140ccf30869c465b2f99735d2b91de	3181	Rb,Rw,Pb,Qb,Bw,Rb,Pw,Nb,Bw,,,,,,,Nb,Kb,,,,,,,Bw,Pw,,,Bb,Bb,,,Kw,Nb,,,Bb,Bb,,,Pw,Bb,,,,,,,Rw,Kw,,,,,,,Bb,Bw,Nw,Pb,Kb,Bw,Rb,Pw,Bb	lightRed	
0e2cd9160cd7e4ca43e8d7439f157d42	229	Kw,Qw,Bb,Rb,Pw,Qb,Bw,Qb,Qb,,,,,,,Pb,Pb,,,,,,,Kb,Rb,,,,,,,Qw,Bw,,,,,,,Nb,Qw,,,,,,,Pw,Pw,,,,,,,Kw,Kb,Rb,Nw,Qb,Kw,Rw,Nb,Rb	darkRed	
0e4435d002a3d59eedbc90aea2c082be	2140	Qw,Nb,Bw,Kb,Pb,Rw,Bb,Nw,Qb,,,,,,,Kw,Bw,,,,,,,Qb,Rw,,,,,,,Nb,Pb,,,,,,,Rw,Qw,,,,,,,Kb,Bb,,,,,,,Qw,Nb,Qw,Pw,Rw,Bb,Qb,Pb,Kw	lightGray	
0e61836726b1c5ebfdcfa50a3420f918	2981	Rw,Nb,Bw,Kw,Pw,Nw,Bb,Rw,Bw,,,,,,,Kb,Rb,,,,,,,Qw,Kw,,,,,,,Nw,Qb,,,,,,,Rb,Nb,,,,,,,Kw,Rw,,,,,,,Qb,Qb,Pw,Nb,Bw,Kb,Pb,Nw,Rw	darkGray	
0edfa0171335730788427c148aefc31f	3088	Qb,Nw,Qb,Kb,Rb,Nb,Qw,Kb,Rb,,,,,,,Kb,Nw,,,,,,,Pb,Qb,,,,,,,Nb,Kw,,,,,,,Bw,Rw,,,,,,,Qw,Bb,,,,,,,Pw,Rb,Bw,Rb,Pw,Qw,Bb,Rw,Bw	lightRed	
0f4912631784c7507b2c0a60d480cb2d	3615	Bb,Rw,Nb,Qb,Kw,Pb,Nw,Kb,Kb,,,,,,,Bb,Pb,,,,,,,Kw,Nw,,,,,,,Pb,Bb,,,,,,,Nw,Kw,,,,,,,Bw,Pw,,,,,,,Kb,Nw,Nb,Bw,Kw,Pw,Rw,Bb,Kw	lightRed	
0f6343c89f25541818075419cb2c1793	311	Kw,Qb,Bw,Rw,Pb,Qw,Bb,Rw,Kb,,,,,,,Rw,Rb,,,,,,,Rw,Nw,,,,,,,Rw,Qb,,,,,,,Rw,Kw,,,,,,,Rw,Rw,,,,,,,Rw,Rw,Rw,Rw,Rw,Rw,Rw,Rw,Rw	lightGray	
0f722c89a34537b7c249cf431977dc2d	2936	Rw,Pb,Rw,Bb,Qw,Pw,Rb,Qw,Nb,,,,,,,Qb,Pw,,,,,,,Pb,Qw,,,,,,,Nw,Bb,,,,,,,Bb,Nw,,,,,,,Qw,Pb,,,,,,,Pw,Kb,Kw,Bb,Rw,Pb,Qb,Bw,Qb	lightGray	
0f8106629f854f2ce54141eccb2a9690	1338	Pw,Kb,Rb,Nb,Qw,Kw,Rw,Rw,Nw,,,,,,,Qw,Rb,,,,,,,Bb,Kb,,,Bw,Bw,,,Rw,Qw,,,Bw,Bw,,,Pb,Nb,,,,,,,Qb,Rw,,,,,,,Bw,Nb,Pw,Qw,Bb,Rw,Pb,Qb,Qb	lightRed	
0f8fecdf5c4ef19df34b08ef9d35d72b	3607	Qb,Pb,Kb,Bb,Nw,Pw,Kw,Bb,Bw,,,,,,,Kb,Rb,,,,,,,Rb,Pb,,,,,,,Nb,Qb,,,,,,,Qw,Bb,,,,,,,Kw,Rw,,,,,,,Rw,Qw,Rb,Nw,Qw,Kb,Rw,Nb,Nb	lightRed	
0f92e4da426a5662d80cbdf1749d4c10	55	Nb,Pw,Qw,Bb,Rw,Pb,Qb,Qb,Rb,,,,,,,Bw,Bw,,,,,,,Kb,Qb,,,Pw,Pw,,,Pb,Kw,,,Pw,Pw,,,Nw,Rw,,,,,,,Bb,Nb,,,,,,,Kw,Rw,Pw,Qw,Bw,Rb,Pb,Qb,Kw	darkRed	
0f95e1728d56d8108ebb718a871d3f72	1584	Pw,Qb,Nw,Pw,Kw,Bw,Nb,Bb,Rb,,,,,,,Rb,Bw,,,,,,,Nw,Qw,,,,,,,Qb,Pw,,,,,,,Kw,Rw,,,,,,,Rw,Bb,,,,,,,Nb,Qb,Kb,Bw,Nb,Pw,Kw,Bb,Nw	darkRed	
0facb8827a504016f509918a185eb3d6	3461	Rb,Rw,Pb,Qb,Bw,Rb,Pw,Nb,Bw,,,,,,,Nb,Kb,,,,,,,Bw,Pw,,,Bb,Bb,,,Kw,Nb,,,Bb,Bb,,,Pw,Bb,,,,,,,Rw,Kw,,,,,,,Bb,Bw,Nw,Pb,Kb,Bw,Rb,Pw,Bb	lightRed	
0fd0cefea2c9c956d90bcd3e65708c50	3264	Rb,Bb,Rw,Pw,Qw,Bw,Rb,Rb,Kw,,,,,,,Pw,Bb,,,,,,,Kw,Nb,,,,,,,Bb,Pw,,,,,,,Nw,Kb,,,,,,,Pb,Bw,,,,,,,Kb,Qb,Kb,Rb,Nb,Qw,Kw,Rw,Rw	darkGray	
0fd1f3f6180383db3835004f0e50e463	3292	Qb,Kb,Bw,Nb,Pw,Kw,Bb,Bb,Nw,,,,,,,Kb,Qb,,,,,,,Qw,Kw,,,Nw,Nw,,,Nb,Rw,,,Nw,Nw,,,Rw,Nb,,,,,,,Pb,Qw,,,,,,,Qb,Pb,Kw,Bb,Nb,Pw,Kb,Bw,Nb	darkRed	
0fd32d0966f47e5b98bd7a4df0c45695	2979	Nb,Qb,Kw,Rw,Nb,Qw,Kb,Rb,Pb,,,,,,,Rb,Qb,,,,,,,Nw,Bw,,,Pw,Pw,,,Qw,Rb,,,Pw,Pw,,,Kb,Pw,,,,,,,Rw,Kw,,,,,,,Nb,Pb,Qb,Nw,Rb,Kb,Qw,Nb,Rw	lightGray	
0fe1a921fc9bd9e1cd0c639535140be5	3744	Nw,Kw,Pw,Nb,Bw,Kb,Rb,Bw,Pw,,,,,,,Rb,Nb,,,,,,,Nw,Bb,,,Bw,Bw,,,Qw,Kw,,,Bw,Bw,,,Kb,Pb,,,,,,,Rw,Nw,,,,,,,Nb,Pw,Kw,Qb,Nw,Rb,Kb,Qw,Kb	darkGray	
0fe52857e489f37f65ecec0c5c801981	3037	Rw,Pb,Kb,Bw,Nb,Pw,Kw,Pw,Kw,,,,,,,Rb,Pw,,,,,,,Kb,Rw,,,,,,,Qb,Bb,,,,,,,Pw,Qb,,,,,,,Rw,Pb,,,,,,,Kw,Qb,Pw,Kw,Bw,Nb,Pb,Kb,Pb	lightRed	
0fed4a725abbdde52ff0ab6e7ac7c797	1951	Pb,Nb,Pw,Kb,Bw,Nw,Pb,Kb,Qw,,,,,,,Rw,Nb,,,,,,,Pb,Rw,,,,,,,Qb,Kw,,,,,,,Bw,Qb,,,,,,,Rb,Nw,,,,,,,Pw,Kb,Bb,Kw,Pb,Nw,Qw,Kb,Nb	darkGray	
0ff5d4c6eeca180194eacd973dbb6b70	3978	Rw,Rw,Bb,Qw,Kb,Rb,Bw,Rb,Rb,,,,,,,Nw,Pw,,,,,,,Bb,Qb,,,,,,,Qw,Bw,,,,,,,Pw,Rw,,,,,,,Nb,Pb,,,,,,,Bw,Rb,Kb,Rb,Nw,Qb,Kw,Rw,Nb	darkRed	
108cbf4379c6302982d24a96688960a0	185	Kw,Qb,Kw,Rw,Nb,Qw,Pw,Kw,Qw,,,,,,,Bb,Nb,,,,,,,Qw,Pb,,,,,,,Pw,Kb,,,,,,,Rb,Qb,,,,,,,Bw,Nw,,,,,,,Kb,Qw,Pw,Kw,Bw,Nb,Pb,Qb,Pb	darkGray	
109d8cc52094cbb7207ed7b145703890	423	Nw,Rw,Nb,Qb,Kw,Rb,Nw,Rw,Rw,,,,,,,Qb,Kw,,,,,,,Pb,Qb,,,Nw,Nw,,,Rw,Nw,,,Nw,Nw,,,Bb,Rb,,,,,,,Kw,Kb,,,,,,,Pw,Pb,Bw,Rb,Pb,Qb,Bb,Nw,Nb	darkRed	
10a948fa37b7961571d93cb0742798fc	3416	Pb,Pb,Nw,Bb,Kw,Rw,Nb,Rb,Kw,,,,,,,Rw,Qb,,,,,,,Bb,Nw,,,Nb,Nb,,,Qb,Rb,,,Nb,Nb,,,Pb,Kb,,,,,,,Rb,Qw,,,,,,,Bw,Rb,Rw,Bb,Qb,Pb,Rb,Bw,Bb	darkGray	
1105e152be9c6f0c38968d979b14a18e	2430	Bw,Nb,Qw,Kb,Rb,Nw,Qb,Rw,Qw,,,,,,,Pw,Bb,,,,,,,Nb,Rb,,,,,,,Bb,Pw,,,,,,,Kw,Qb,,,,,,,Pb,Bw,,,,,,,Rw,Nb,Bb,Qw,Pw,Rb,Bw,Qb,Bb	darkRed	
110706212474e8d3a4ce0c4f471754c1	596	Bw,Bw,Rb,Pw,Qw,Bb,Rw,Pb,Kw,,,,,,,Bw,Pw,,,,,,,Qb,Nw,,,,,,,Pb,Bb,,,,,,,Rw,Kb,,,,,,,Bb,Rb,,,,,,,Qw,Kw,Bb,Qw,Pw,Rb,Bw,Kb,Kb	lightRed	
1108e3fc7c968d1e0a34e4b38678551e	3891	Kw,Rw,Kw,Qw,Nb,Rb,Kb,Nw,Pw,,,,,,,Qw,Kw,,,,,,,Pw,Bw,,,,,,,Rb,Rb,,,,,,,Bw,Pb,,,,,,,Qb,Qb,,,,,,,Pb,Pw,Bw,Kb,Pw,Nb,Bb,Kw,Rb	lightRed	
113452ed22ceb4c58d88e687d9bf189b	1292	Nb,Qb,Nw,Pw,Kw,Qw,Nb,Kw,Nw,,,,,,,Rb,Rb,,,,,,,Kb,Kw,,,Nw,Nw,,,Kb,Qb,,,Nw,Nw,,,Nw,Nb,,,,,,,Rw,Rw,,,,,,,Kw,Bb,Qw,Nb,Rw,Kw,Qb,Nw,Rb	lightGray	
113cd982d4a74ff46de23f31c9829b8c	2971	Qb,Qb,Bw,Rb,Pw,Qw,Bb,Nb,Qw,,,,,,,Bw,Kb,,,,,,,Rb,Rb,,,Nb,Nb,,,Pw,Nw,,,Nb,Nb,,,Qw,Qb,,,,,,,Bb,Kw,,,,,,,Rw,Bw,Nb,Rw,Kw,Qb,Nw,Rb,Qb	lightGray	
